learning_rate,train_loss,train_accuracy,test_loss,test_accuracy
125.0,1e-05,0.5372623222617121,0.9173321347573674,0.6838198309671535,0.8643592470213908
130.0,1e-05,0.5358321052063191,0.9179464100941944,0.6828179274077202,0.8646281507385971
135.0,1e-05,0.5360207008798342,0.9174140381061574,0.6838652702127415,0.8636293783188599
140.0,1e-05,0.5385097712394309,0.9174003866385145,0.6863688892961355,0.8626690210285697
145.0,1e-05,0.5348213569288073,0.9193251177422243,0.6837631701626291,0.8637062075611412
150.0,1e-05,0.5362044482695434,0.917359434491803,0.6869612425867956,0.8615165958759164
155.0,1e-05,0.5344788278612284,0.9177143491030322,0.6822085876587937,0.864820222694887
160.0,1e-05,0.5344288721781328,0.9184651307903344,0.6822875730450636,0.8650891207245572
165.0,1e-05,0.5339850216820405,0.9181648190335221,0.6823029755749216,0.8645513195455184
170.0,1e-05,0.534188647578376,0.9182603731298856,0.6847561904090126,0.8632068220977045
175.0,1e-05,0.5340417008971332,0.9177006987061364,0.6807282100664594,0.8648202223468574
180.0,1e-05,0.5322332980217599,0.9194206715782238,0.6820651515814594,0.864551320763622
185.0,1e-05,0.5329003882420835,0.9190248059333392,0.6828784695800713,0.8644360787090379
190.0,1e-05,0.5318132076024283,0.9205263674976001,0.6819146289899441,0.8657805775764462
195.0,1e-05,0.5338391469690615,0.9179327593661482,0.6840290537340992,0.8644744934263446
200.0,1e-06,0.5291021164114958,0.920867633176481,0.6798585748646842,0.8650122914731173
205.0,1e-06,0.5288966179771958,0.9204990666907902,0.6795260370940831,0.8653196074347885
210.0,1e-06,0.5288288191054249,0.9212634992428298,0.6797312365475064,0.8650891220983583
215.0,1e-06,0.5289304706820129,0.9209085831597303,0.6804400804900801,0.8646665638165014
220.0,1e-06,0.528715030670651,0.9211679450813753,0.6806970697718305,0.8646281491358293
225.0,1e-06,0.5287347423526988,0.9210996914842666,0.6798077028315713,0.8652427767362783
230.0,1e-06,0.5286070607393186,0.9211815957223624,0.6797634883524453,0.8653196073248846
235.0,1e-06,0.5287006930303376,0.9208130285247388,0.679690015319673,0.8650891220983583
240.0,1e-06,0.528811145318118,0.9208266799720406,0.6807559286441698,0.8648202193336539
245.0,1e-06,0.528542369619163,0.9209495352527418,0.680008981814213,0.8648202221178906
250.0,1e-06,0.5286080321342537,0.9214273054847726,0.6803274704824581,0.8647818077852482
255.0,1e-06,0.5285359581017007,0.9210041386303276,0.6804592061808451,0.8648970492353597
260.0,1e-06,0.5284453227826991,0.921304450766295,0.6797228969528255,0.8647049777736382
265.0,1e-06,0.5284634300760837,0.9212225473198685,0.6797969236777616,0.8650891229409562
270.0,1e-06,0.5283880363425926,0.9211133422049902,0.6799388486472976,0.8650122933140105
275.0,1e-06,0.5283038315325738,0.9213590526052923,0.6797497657980007,0.8647049782315719
280.0,1e-06,0.528377220855763,0.9214955577947067,0.6801445328876073,0.8652427776979389
285.0,1e-06,0.5283449396295982,0.9212498476401232,0.6796259109088814,0.8653196050352162
290.0,1e-06,0.5284163064069116,0.9214682578885937,0.68046724838883,0.8650891214847272
295.0,1e-06,0.5282177778297107,0.9214273057361866,0.679720052690248,0.8647818079775803
300.0,1e-07,0.528127152816242,0.921577463171895,0.6797672709577203,0.8648586342432928
305.0,1e-07,0.5280861713574247,0.9214682569106013,0.6798036695396746,0.8647049786895056
310.0,1e-07,0.5280796949605056,0.921400005184859,0.6797968359559903,0.864858635388127
315.0,1e-07,0.5280767463030985,0.9214546068407877,0.679780311639791,0.8650507061171546
320.0,1e-07,0.5280726761415474,0.9213727024253191,0.679859886954515,0.864935463265766
325.0,1e-07,0.5280698537313946,0.9214682582140487,0.6797904885192554,0.8650122929293463
330.0,1e-07,0.5280668030275683,0.921400005332941,0.6797779012601949,0.8650891216770593
335.0,1e-07,0.5280617565139955,0.9213727025807238,0.6797414465401534,0.8650507092494208
340.0,1e-07,0.5280581534910431,0.9213863541386804,0.6797580214900771,0.8650507066575164
345.0,1e-07,0.5280555295604439,0.9214000038626979,0.6797731130051334,0.8649738769481427
350.0,1e-07,0.5280514294293679,0.9213590529161018,0.6797503095713215,0.865050707225354
355.0,1e-07,0.528049784652958,0.9214000058967918,0.6797360046992803,0.8649738767649692
360.0,1e-07,0.528049507716778,0.9214273063114283,0.6797624123228351,0.8651275348373916
365.0,1e-07,0.5280439108018232,0.9214273048338626,0.6797582536349651,0.8649354643648068
370.0,1e-07,0.5280396014658237,0.9215228597186409,0.6798618883169276,0.8648586362307249
375.0,1e-07,0.5280360800816344,0.9215228600514186,0.6797938523716771,0.8650507067674205
380.0,1e-07,0.5280338299450679,0.9214682577331889,0.679788170468243,0.8648970492628357
385.0,1e-07,0.5280308451792407,0.9214409564365692,0.6797131455486805,0.8649738787524013
390.0,1e-07,0.5280266151257098,0.921440956789688,0.6798084279511997,0.8649354629177365
395.0,1e-07,0.5280226208570133,0.9214273053147224,0.6798041053276598,0.8650507055859515
400.0,9.999999e-09,0.5280204239242051,0.9214273064538149,0.6797834779258952,0.8648970489697583
